Time,Displacement,Force,Strain 1,Tensile displacement,Tensile stress,Tensile strain (Displacement)
(s),(mm),(kN),(%),(mm),(MPa),(%)
"95.4600","9.5779","17.4583","-0.0007","9.5419","446.9614","11.9220"
"95.4800","9.5800","17.4593","0.0015","9.5440","446.9873","11.9246"
"95.5000","9.5822","17.4617","-0.0006","9.5461","447.0493","11.9273"
"95.5200","9.5843","17.4644","-0.0012","9.5482","447.1179","11.9299"
"95.5400","9.5860","17.4649","0.0021","9.5500","447.1289","11.9321"
"95.5600","9.5877","17.4608","-0.0002","9.5517","447.0248","11.9342"
"95.5800","9.5897","17.4562","0.0009","9.5537","446.9064","11.9367"
"95.6000","9.5919","17.4562","0.0008","9.5558","446.9083","11.9394"
"95.6200","9.5941","17.4602","-0.0013","9.5581","447.0096","11.9422"
"95.6400","9.5964","17.4658","-0.0006","9.5604","447.1538","11.9451"
"95.6600","9.5984","17.4697","-0.0008","9.5624","447.2526","11.9476"
"95.6800","9.6000","17.4686","0.0026","9.5640","447.2253","11.9496"
"95.7000","9.6016","17.4620","0.0020","9.5656","447.0559","11.9516"
"95.7200","9.6037","17.4560","-0.0043","9.5677","446.9023","11.9542"
"95.7400","9.6060","17.4572","0.0005","9.5700","446.9341","11.9571"
"95.7600","9.6083","17.4634","0.0026","9.5722","447.0910","11.9599"
"95.7800","9.6103","17.4682","0.0004","9.5743","447.2155","11.9624"
"95.8000","9.6122","17.4687","0.0017","9.5761","447.2266","11.9648"
"95.8200","9.6139","17.4658","-0.0023","9.5779","447.1531","11.9670"
"95.8400","9.6157","17.4613","-0.0010","9.5797","447.0377","11.9692"
"95.8600","9.6179","17.4589","0.0007","9.5819","446.9762","11.9720"
"95.8800","9.6201","17.4622","0.0011","9.5841","447.0606","11.9747"
"95.9000","9.6222","17.4665","0.0022","9.5862","447.1714","11.9773"
"95.9200","9.6242","17.4685","-0.0041","9.5882","447.2213","11.9798"
"95.9400","9.6262","17.4686","-0.0003","9.5902","447.2235","11.9823"
"95.9600","9.6281","17.4677","0.0036","9.5920","447.2017","11.9846"
"95.9800","9.6298","17.4646","0.0006","9.5938","447.1217","11.9868"
"96.0000","9.6318","17.4612","0.0007","9.5958","447.0360","11.9893"
"96.0200","9.6339","17.4617","-0.0020","9.5978","447.0482","11.9919"
"96.0400","9.6359","17.4637","0.0002","9.5998","447.0985","11.9944"
"96.0600","9.6379","17.4655","0.0014","9.6019","447.1446","11.9970"
"96.0800","9.6400","17.4672","0.0000","9.6040","447.1899","11.9995"
"96.1000","9.6419","17.4682","0.0009","9.6058","447.2142","12.0019"
"96.1200","9.6436","17.4661","-0.0026","9.6075","447.1618","12.0040"
"96.1400","9.6455","17.4626","-0.0007","9.6095","447.0699","12.0065"
"96.1600","9.6477","17.4627","0.0032","9.6117","447.0730","12.0092"
"96.1800","9.6499","17.4660","-0.0002","9.6138","447.1577","12.0119"
"96.2000","9.6521","17.4702","-0.0002","9.6161","447.2668","12.0147"
"96.2200","9.6543","17.4744","0.0012","9.6182","447.3738","12.0174"
"96.2400","9.6561","17.4758","0.0001","9.6201","447.4091","12.0197"
"96.2600","9.6578","17.4717","0.0007","9.6218","447.3038","12.0218"
"96.2800","9.6599","17.4663","-0.0006","9.6238","447.1656","12.0244"
"96.3000","9.6621","17.4664","0.0019","9.6261","447.1685","12.0272"
"96.3200","9.6642","17.4705","0.0008","9.6282","447.2733","12.0298"
"96.3400","9.6662","17.4736","-0.0037","9.6302","447.3524","12.0323"
"96.3600","9.6682","17.4736","0.0011","9.6322","447.3530","12.0348"
"96.3800","9.6700","17.4716","0.0008","9.6340","447.3016","12.0371"
"96.4000","9.6718","17.4679","0.0020","9.6358","447.2073","12.0393"
"96.4200","9.6739","17.4649","0.0014","9.6378","447.1307","12.0419"
"96.4400","9.6760","17.4664","-0.0048","9.6400","447.1685","12.0445"
"96.4600","9.6780","17.4697","0.0012","9.6420","447.2526","12.0471"
"96.4800","9.6801","17.4718","0.0032","9.6441","447.3075","12.0497"
"96.5000","9.6823","17.4734","0.0027","9.6462","447.3467","12.0524"
"96.5200","9.6842","17.4748","-0.0014","9.6482","447.3826","12.0548"
"96.5400","9.6859","17.4729","-0.0052","9.6499","447.3354","12.0569"
"96.5600","9.6878","17.4686","0.0045","9.6518","447.2260","12.0593"
"96.5800","9.6899","17.4674","0.0025","9.6538","447.1944","12.0619"
"96.6000","9.6919","17.4689","-0.0017","9.6559","447.2332","12.0645"
"96.6200","9.6941","17.4719","-0.0007","9.6581","447.3097","12.0672"
"96.6400","9.6963","17.4754","-0.0020","9.6602","447.3995","12.0699"
"96.6600","9.6981","17.4774","0.0029","9.6621","447.4496","12.0722"
"96.6800","9.6998","17.4745","0.0000","9.6637","447.3763","12.0742"
"96.7000","9.7017","17.4691","-0.0009","9.6657","447.2366","12.0766"
"96.7200","9.7039","17.4674","0.0020","9.6678","447.1935","12.0793"
"96.7400","9.7061","17.4706","-0.0010","9.6701","447.2751","12.0821"
"96.7600","9.7084","17.4759","0.0008","9.6723","447.4129","12.0850"
"96.7800","9.7104","17.4803","-0.0003","9.6744","447.5251","12.0875"
"96.8000","9.7121","17.4803","0.0007","9.6761","447.5232","12.0897"
"96.8200","9.7137","17.4743","0.0037","9.6777","447.3719","12.0916"
"96.8400","9.7156","17.4673","-0.0023","9.6796","447.1917","12.0940"
"96.8600","9.7178","17.4664","-0.0037","9.6818","447.1693","12.0968"
"96.8800","9.7201","17.4713","0.0020","9.6840","447.2952","12.0996"
"96.9000","9.7221","17.4765","0.0031","9.6861","447.4283","12.1022"
"96.9200","9.7240","17.4778","0.0008","9.6880","447.4615","12.1045"
"96.9400","9.7258","17.4757","-0.0037","9.6898","447.4054","12.1067"
"96.9600","9.7275","17.4715","-0.0011","9.6914","447.2993","12.1088"
"96.9800","9.7295","17.4675","0.0052","9.6934","447.1967","12.1114"
"97.0000","9.7318","17.4688","0.0011","9.6958","447.2292","12.1142"
"97.0200","9.7339","17.4742","-0.0005","9.6979","447.3688","12.1169"
"97.0400","9.7360","17.4784","-0.0017","9.7000","447.4758","12.1195"
"97.0600","9.7381","17.4802","-0.0009","9.7021","447.5219","12.1221"
"97.0800","9.7401","17.4806","0.0037","9.7040","447.5312","12.1246"
"97.1000","9.7418","17.4786","0.0001","9.7058","447.4813","12.1267"
"97.1200","9.7438","17.4746","-0.0014","9.7077","447.3772","12.1292"
"97.1400","9.7459","17.4739","-0.0002","9.7099","447.3603","12.1319"
"97.1600","9.7480","17.4765","0.0003","9.7119","447.4258","12.1344"
"97.1800","9.7501","17.4792","0.0018","9.7140","447.4965","12.1371"
"97.2000","9.7522","17.4815","-0.0016","9.7161","447.5540","12.1397"
"97.2200","9.7541","17.4827","0.0017","9.7181","447.5851","12.1421"
"97.2400","9.7558","17.4808","0.0036","9.7198","447.5373","12.1443"
"97.2600","9.7577","17.4765","-0.0035","9.7217","447.4273","12.1466"
"97.2800","9.7598","17.4748","-0.0007","9.7238","447.3827","12.1493"
"97.3000","9.7620","17.4770","0.0028","9.7259","447.4395","12.1519"
"97.3200","9.7641","17.4806","0.0015","9.7281","447.5308","12.1547"
"97.3400","9.7663","17.4839","-0.0004","9.7302","447.6172","12.1573"
"97.3600","9.7681","17.4851","-0.0043","9.7321","447.6483","12.1597"
"97.3800","9.7697","17.4820","0.0013","9.7337","447.5670","12.1617"
"97.4000","9.7716","17.4760","0.0039","9.7356","447.4149","12.1640"
"97.4200","9.7739","17.4745","0.0003","9.7378","447.3759","12.1668"
"97.4400","9.7760","17.4785","-0.0001","9.7400","447.4771","12.1695"
"97.4600","9.7781","17.4829","-0.0038","9.7421","447.5916","12.1721"
"97.4800","9.7801","17.4848","0.0021","9.7441","447.6395","12.1746"
"97.5000","9.7820","17.4841","0.0052","9.7460","447.6218","12.1770"
"97.5200","9.7838","17.4814","-0.0023","9.7478","447.5520","12.1792"
"97.5400","9.7858","17.4777","-0.0022","9.7497","447.4589","12.1817"
"97.5600","9.7880","17.4776","-0.0010","9.7519","447.4554","12.1844"
"97.5800","9.7900","17.4808","0.0030","9.7540","447.5363","12.1870"
"97.6000","9.7921","17.4833","0.0009","9.7561","447.6002","12.1896"
"97.6200","9.7942","17.4849","-0.0033","9.7582","447.6420","12.1922"
"97.6400","9.7962","17.4861","0.0030","9.7602","447.6728","12.1948"
"97.6600","9.7979","17.4849","-0.0002","9.7619","447.6429","12.1969"
"97.6800","9.7998","17.4805","-0.0018","9.7637","447.5295","12.1992"
"97.7000","9.8018","17.4778","0.0017","9.7658","447.4603","12.2017"
"97.7200","9.8038","17.4785","0.0015","9.7678","447.4783","12.2042"
"97.7400","9.8060","17.4808","0.0025","9.7699","447.5369","12.2069"
"97.7600","9.8081","17.4840","-0.0025","9.7721","447.6202","12.2096"
"97.7800","9.8100","17.4864","-0.0019","9.7740","447.6800","12.2120"
"97.8000","9.8116","17.4848","0.0029","9.7756","447.6404","12.2140"
"97.8200","9.8134","17.4792","0.0015","9.7774","447.4967","12.2162"
"97.8400","9.8155","17.4758","0.0014","9.7795","447.4079","12.2188"
"97.8600","9.8177","17.4781","-0.0029","9.7817","447.4685","12.2216"
"97.8800","9.8200","17.4837","-0.0031","9.7840","447.6111","12.2245"
"97.9000","9.8222","17.4900","0.0046","9.7862","447.7727","12.2272"
"97.9200","9.8241","17.4930","0.0026","9.7881","447.8500","12.2296"
"97.9400","9.8257","17.4901","-0.0014","9.7897","447.7761","12.2316"
"97.9600","9.8276","17.4836","-0.0013","9.7915","447.6089","12.2339"
"97.9800","9.8299","17.4813","-0.0003","9.7938","447.5490","12.2368"
"98.0000","9.8322","17.4856","0.0031","9.7961","447.6605","12.2397"
"98.0200","9.8343","17.4917","0.0005","9.7983","447.8165","12.2424"
"98.0400","9.8362","17.4939","-0.0006","9.8002","447.8719","12.2447"
"98.0600","9.8380","17.4909","0.0003","9.8020","447.7968","12.2469"
"98.0800","9.8397","17.4859","-0.0022","9.8037","447.6677","12.2491"
